run,epoch,node,cpu_sketch,cpu_es,mem_avail_sketch,mem_avail_es
0,21,PLT-10,1.585659,1.580219,14.111653,14.112119
0,21,PLT-11,0.243412,0.273399,14.168212,14.171607
0,21,PLT-2,0.473786,0.547081,13.777005,13.774611
0,21,PLT-3,1.532653,1.480449,14.139904,14.130664
0,21,PLT-4,1.680347,1.674759,14.111653,14.114418
0,21,PLT-5,0.168807,0.169256,14.111653,14.106776
0,21,PLT-6,0.068495,0.068506,14.139904,14.131661
0,21,PLT-7,0.170845,0.171599,14.111653,14.117111
0,21,PLT-8,0.064377,0.064566,14.139904,14.152676
0,21,PLT-9,0.281112,0.420750,14.111653,14.105357
0,21,UGS-0,0.070581,0.070819,1.734987,1.735549
0,21,UGS-1,0.153662,0.153366,1.624175,1.623959
0,21,UGS-10,0.057211,0.057079,1.548056,1.547670
0,21,UGS-11,0.143848,0.143840,1.569882,1.569562
0,21,UGS-12,0.061483,0.061340,1.551156,1.550718
0,21,UGS-13,0.131994,0.132646,1.617692,1.617493
0,21,UGS-14,0.051560,0.051745,1.569882,1.570405
0,21,UGS-15,0.057786,0.057545,1.637221,1.635942
0,21,UGS-16,0.137931,0.137839,1.560490,1.561038
0,21,UGS-2,0.134391,0.136158,1.566745,1.566301
0,21,UGS-20,0.057902,0.058069,1.617692,1.617530
0,21,UGS-21,0.139876,0.140275,1.520441,1.519166
0,21,UGS-22,0.146168,0.145876,1.502304,1.501297
0,21,UGS-23,0.145293,0.145457,1.563615,1.562375
0,21,UGS-24,0.138484,0.139128,1.627427,1.626784
0,21,UGS-25,0.055078,0.055152,1.627427,1.628209
0,21,UGS-26,0.136286,0.136355,1.532653,1.532105
0,21,UGS-27,0.058018,0.058153,1.611234,1.611883
0,21,UGS-28,0.148823,0.148856,1.576174,1.576592
0,21,UGS-29,0.058601,0.059029,1.630685,1.629914
0,21,UGS-3,0.065284,0.065232,1.611234,1.610882
0,21,UGS-4,0.056191,0.056350,1.687082,1.688404
0,21,UGS-5,0.128349,0.128161,1.573024,1.574420
0,21,UGS-6,0.055410,0.055384,1.604802,1.604096
0,21,UGS-7,0.060749,0.061582,1.548056,1.547083
0,21,UGS-8,0.142132,0.141919,1.573024,1.572332
0,21,UGS-9,0.160253,0.159156,1.611234,1.612483
0,22,APC-0,1.345815,1.343082,13.639921,13.628661
0,22,APC-1,0.136014,0.137742,13.971239,13.964179
0,22,APC-2,0.203315,0.205406,13.832223,13.826567
0,22,APC-3,0.202908,0.206991,13.971239,13.962922
0,22,CHQ-1,1.860788,1.870848,17.725441,17.718230
0,22,PLT-0,0.715338,0.774419,13.667228,13.659034
0,22,PLT-1,0.310057,0.431374,13.694590,13.701265
0,22,PLT-10,1.585659,1.556742,14.111653,14.109224
0,22,PLT-11,0.243412,0.376456,14.168212,14.169507
0,22,PLT-2,0.471894,0.529470,13.777005,13.773922
0,22,PLT-3,1.529591,1.469589,14.139904,14.129293
0,22,PLT-4,1.680347,1.663320,14.111653,14.114858
0,22,PLT-5,0.168807,0.169809,14.111653,14.104144
0,22,PLT-6,0.068495,0.068595,14.139904,14.135003
0,22,PLT-7,0.170503,0.171788,14.111653,14.115793
0,22,PLT-8,0.064377,0.064686,14.139904,14.153281
0,22,PLT-9,0.281112,0.457620,14.111653,14.111892
0,22,UGS-0,0.070722,0.070766,1.734987,1.735279
0,22,UGS-1,0.153662,0.153511,1.624175,1.624139
0,22,UGS-10,0.057211,0.056960,1.548056,1.547362
0,22,UGS-11,0.143848,0.143820,1.569882,1.569311
0,22,UGS-12,0.061360,0.061363,1.551156,1.550684
0,22,UGS-13,0.132258,0.132302,1.617692,1.617622
0,22,UGS-14,0.051560,0.051681,1.569882,1.570722
0,22,UGS-15,0.057786,0.057254,1.637221,1.635814
0,22,UGS-16,0.137931,0.138071,1.560490,1.560893
0,22,UGS-2,0.134660,0.135980,1.566745,1.566675
0,22,UGS-20,0.057902,0.058030,1.617692,1.617098
0,22,UGS-21,0.139876,0.140350,1.520441,1.519026
0,22,UGS-22,0.146460,0.145815,1.502304,1.500851
0,22,UGS-23,0.145003,0.145217,1.563615,1.562477
0,22,UGS-24,0.138484,0.139075,1.627427,1.627259
0,22,UGS-25,0.055078,0.055176,1.627427,1.628174
0,22,UGS-26,0.136559,0.136542,1.532653,1.532030
0,22,UGS-27,0.058018,0.058187,1.611234,1.612286
0,22,UGS-28,0.148823,0.148979,1.576174,1.576640
0,22,UGS-29,0.058718,0.058820,1.630685,1.629816
0,22,UGS-3,0.065284,0.064964,1.611234,1.611180
0,22,UGS-4,0.056303,0.056328,1.687082,1.688393
0,22,UGS-5,0.128606,0.128361,1.573024,1.574579
0,22,UGS-6,0.055410,0.055467,1.604802,1.604340
0,22,UGS-7,0.060749,0.061728,1.548056,1.547181
0,22,UGS-8,0.142132,0.142398,1.573024,1.572344
0,22,UGS-9,0.160253,0.159367,1.611234,1.612717
0,23,APC-0,1.348510,1.345975,13.639921,13.630347
0,23,APC-1,0.136014,0.137496,13.971239,13.967214
0,23,APC-2,0.203722,0.207015,13.832223,13.825884
0,23,APC-3,0.202908,0.207983,13.971239,13.962004
0,23,CHQ-1,1.860788,1.887259,17.725441,17.716297
0,23,PLT-0,0.715338,0.764314,13.667228,13.661559
0,23,PLT-1,0.310057,0.427138,13.694590,13.701005
0,23,PLT-10,1.582491,1.576763,14.111653,14.104088
0,23,PLT-11,0.243412,0.291766,14.168212,14.168648
0,23,PLT-2,0.473786,0.560130,13.777005,13.779031
0,23,PLT-3,1.532653,1.464010,14.139904,14.129762
0,23,PLT-4,1.680347,1.662636,14.111653,14.116426
0,23,PLT-5,0.168469,0.169002,14.111653,14.107728
0,23,PLT-6,0.068358,0.068767,14.139904,14.132176
0,23,PLT-7,0.170503,0.171932,14.111653,14.114434
0,23,PLT-8,0.064506,0.064751,14.139904,14.150730
0,23,PLT-9,0.281675,0.433294,14.111653,14.109696
0,23,UGS-0,0.070581,0.070499,1.734987,1.735031
0,23,UGS-1,0.153662,0.152448,1.624175,1.624421
0,23,UGS-10,0.057097,0.057146,1.548056,1.547105
0,23,UGS-11,0.143848,0.143885,1.569882,1.569089
0,23,UGS-12,0.061360,0.061368,1.551156,1.551070
0,23,UGS-13,0.131994,0.133000,1.617692,1.617518
0,23,UGS-14,0.051560,0.051699,1.569882,1.570922
0,23,UGS-15,0.057786,0.057691,1.637221,1.635688
0,23,UGS-16,0.137931,0.137659,1.560490,1.560879
0,23,UGS-2,0.134391,0.136466,1.566745,1.566614
0,23,UGS-20,0.057902,0.058019,1.617692,1.617626
0,23,UGS-21,0.139876,0.140760,1.520441,1.519194
0,23,UGS-22,0.146168,0.145895,1.502304,1.501128
0,23,UGS-23,0.145003,0.145540,1.563615,1.562857
0,23,UGS-24,0.138484,0.138947,1.627427,1.627243
0,23,UGS-25,0.055078,0.055275,1.627427,1.628172
0,23,UGS-26,0.136559,0.136335,1.532653,1.531820
0,23,UGS-27,0.057902,0.058142,1.611234,1.612048
0,23,UGS-28,0.148823,0.148834,1.576174,1.577264
0,23,UGS-29,0.058601,0.058637,1.630685,1.630227
0,23,UGS-3,0.065284,0.065041,1.611234,1.610770
0,23,UGS-4,0.056303,0.056318,1.687082,1.688754
0,23,UGS-5,0.128349,0.128098,1.573024,1.574561
0,23,UGS-6,0.055521,0.055466,1.604802,1.603211
0,23,UGS-7,0.060871,0.062095,1.548056,1.547541
0,23,UGS-8,0.142132,0.142530,1.573024,1.572457
0,23,UGS-9,0.160253,0.158923,1.611234,1.612628
0,24,APC-0,1.348510,1.336602,13.639921,13.628636
0,24,APC-1,0.135742,0.137420,13.971239,13.966439
0,24,APC-2,0.203722,0.205158,13.832223,13.820722
0,24,APC-3,0.202908,0.205476,13.943325,13.955888
0,24,CHQ-1,1.860788,1.885442,17.725441,17.717872
0,24,PLT-0,0.718205,0.773168,13.667228,13.658772
0,24,PLT-1,0.309437,0.503799,13.694590,13.700898
0,24,PLT-10,1.585659,1.582081,14.111653,14.105566
0,24,PLT-11,0.242925,0.434267,14.168212,14.171451
0,24,PLT-2,0.473786,0.513849,13.777005,13.779510
0,24,PLT-3,1.529591,1.468857,14.139904,14.131525
0,24,PLT-4,1.680347,1.658782,14.111653,14.115546
0,24,PLT-5,0.168469,0.168671,14.111653,14.105056
0,24,PLT-6,0.068495,0.068892,14.139904,14.131478
0,24,PLT-7,0.170845,0.172227,14.111653,14.117533
0,24,PLT-8,0.064377,0.064596,14.168212,14.156548
0,24,PLT-9,0.281112,0.376107,14.111653,14.110889
0,24,UGS-0,0.070581,0.070877,1.734987,1.734992
0,24,UGS-1,0.153662,0.153251,1.624175,1.623680
0,24,UGS-10,0.057097,0.056830,1.548056,1.547218
0,24,UGS-11,0.143848,0.143508,1.569882,1.569485
0,24,UGS-12,0.061483,0.061149,1.551156,1.550486
0,24,UGS-13,0.131994,0.133249,1.617692,1.617164
0,24,UGS-14,0.051560,0.051810,1.569882,1.570815
0,24,UGS-15,0.057786,0.057362,1.637221,1.636216
0,24,UGS-16,0.137931,0.137925,1.560490,1.560931
0,24,UGS-2,0.134391,0.135909,1.566745,1.566256
0,24,UGS-20,0.057902,0.057989,1.617692,1.617057
0,24,UGS-21,0.139876,0.139898,1.520441,1.518961
0,24,UGS-22,0.146168,0.146079,1.502304,1.501023
0,24,UGS-23,0.145293,0.145027,1.563615,1.562834
0,24,UGS-24,0.138207,0.138924,1.627427,1.626822
0,24,UGS-25,0.055078,0.055014,1.627427,1.627979
0,24,UGS-26,0.136286,0.137020,1.532653,1.531795
0,24,UGS-27,0.058018,0.058114,1.611234,1.612036
0,24,UGS-28,0.148823,0.148768,1.576174,1.576801
0,24,UGS-29,0.058601,0.058786,1.630685,1.630614
0,24,UGS-3,0.065284,0.064799,1.611234,1.611060
0,24,UGS-4,0.056303,0.056408,1.690459,1.689027
0,24,UGS-5,0.128606,0.128181,1.576174,1.574834
0,24,UGS-6,0.055410,0.055331,1.604802,1.604176
0,24,UGS-7,0.060749,0.061500,1.548056,1.547062
0,24,UGS-8,0.142416,0.142152,1.573024,1.572491
0,24,UGS-9,0.160253,0.159527,1.611234,1.612147
0,25,APC-0,1.351209,1.329957,13.639921,13.630805
0,25,APC-1,0.136014,0.137992,13.971239,13.966440
0,25,APC-2,0.203722,0.206365,13.832223,13.823169
0,25,APC-3,0.202908,0.207256,13.971239,13.961487
0,25,CHQ-1,1.860788,1.874875,17.725441,17.716677
0,25,PLT-0,0.713909,0.748246,13.667228,13.662191
0,25,PLT-1,0.310677,0.506849,13.694590,13.696875
0,25,PLT-10,1.585659,1.577418,14.111653,14.108981
0,25,PLT-11,0.243412,0.399748,14.168212,14.168920
0,25,PLT-2,0.471894,0.517757,13.777005,13.775892
0,25,PLT-3,1.529591,1.485197,14.139904,14.131324
0,25,PLT-4,1.680347,1.665434,14.111653,14.118649
0,25,PLT-5,0.168807,0.169059,14.111653,14.105295
0,25,PLT-6,0.068495,0.068554,14.139904,14.129318
0,25,PLT-7,0.170503,0.171826,14.111653,14.115355
0,25,PLT-8,0.064506,0.064669,14.139904,14.150884
0,25,PLT-9,0.281112,0.460992,14.111653,14.107817
0,25,UGS-0,0.070722,0.070655,1.734987,1.735032
0,25,UGS-1,0.153662,0.153991,1.624175,1.624084
0,25,UGS-10,0.057211,0.056960,1.548056,1.547392
0,25,UGS-11,0.143848,0.143834,1.569882,1.569364
0,25,UGS-12,0.061360,0.061347,1.551156,1.550298
0,25,UGS-13,0.131994,0.132017,1.617692,1.617363
0,25,UGS-14,0.051560,0.051693,1.569882,1.570599
0,25,UGS-15,0.057786,0.057278,1.637221,1.636174
0,25,UGS-16,0.137931,0.138014,1.560490,1.560896
0,25,UGS-2,0.134660,0.136444,1.566745,1.566890
0,25,UGS-20,0.058018,0.058076,1.617692,1.616852
0,25,UGS-21,0.139876,0.140625,1.520441,1.519245
0,25,UGS-22,0.146168,0.145800,1.502304,1.500990
0,25,UGS-23,0.145003,0.145343,1.563615,1.562106
0,25,UGS-24,0.138484,0.139027,1.627427,1.626847
0,25,UGS-25,0.055188,0.055073,1.627427,1.628526
0,25,UGS-26,0.136559,0.136493,1.532653,1.532335
0,25,UGS-27,0.058018,0.058152,1.611234,1.612110
0,25,UGS-28,0.148823,0.148675,1.576174,1.576537
0,25,UGS-29,0.058601,0.058997,1.630685,1.629675
0,25,UGS-3,0.065284,0.065217,1.611234,1.610647
0,25,UGS-4,0.056303,0.056386,1.690459,1.688821
0,25,UGS-5,0.128606,0.128507,1.573024,1.574333
0,25,UGS-6,0.055410,0.055392,1.604802,1.604315
0,25,UGS-7,0.060749,0.061322,1.548056,1.546741
0,25,UGS-8,0.142132,0.142094,1.573024,1.572770
0,25,UGS-9,0.160253,0.159980,1.611234,1.612559
0,26,APC-0,1.348510,1.342493,13.639921,13.627325
0,26,APC-1,0.135742,0.137136,13.971239,13.963173
0,26,APC-2,0.203722,0.205847,13.832223,13.821654
0,26,APC-3,0.202908,0.207151,13.971239,13.959171
0,26,CHQ-1,1.860788,1.873253,17.725441,17.716161
0,26,PLT-0,0.716770,0.743442,13.667228,13.659004
0,26,PLT-1,0.310057,0.463410,13.694590,13.697141
0,26,PLT-10,1.585659,1.541065,14.111653,14.110964
0,26,PLT-11,0.242925,0.276029,14.168212,14.171822
0,26,PLT-2,0.472839,0.584622,13.777005,13.772862
0,26,PLT-3,1.529591,1.466753,14.139904,14.133811
0,26,PLT-4,1.680347,1.674329,14.111653,14.116287
0,26,PLT-5,0.168807,0.169013,14.111653,14.105783
0,26,PLT-6,0.068358,0.068535,14.139904,14.130556
0,26,PLT-7,0.170503,0.170921,14.111653,14.118388
0,26,PLT-8,0.064506,0.064616,14.139904,14.150744
0,26,PLT-9,0.281675,0.462535,14.111653,14.109903
0,26,UGS-0,0.070440,0.070670,1.734987,1.735208
0,26,UGS-1,0.153662,0.153282,1.624175,1.624193
0,26,UGS-10,0.057097,0.057020,1.548056,1.547091
0,26,UGS-11,0.144136,0.143900,1.569882,1.569967
0,26,UGS-12,0.061483,0.061430,1.551156,1.550876
0,26,UGS-13,0.132258,0.132520,1.617692,1.617405
0,26,UGS-14,0.051560,0.051690,1.569882,1.570894
0,26,UGS-15,0.057786,0.057465,1.637221,1.635990
0,26,UGS-16,0.138207,0.138483,1.560490,1.561232
0,26,UGS-2,0.134391,0.135183,1.566745,1.566236
0,26,UGS-20,0.057902,0.058044,1.617692,1.616862
0,26,UGS-21,0.139876,0.140259,1.520441,1.519007
0,26,UGS-22,0.146168,0.146046,1.499303,1.500768
0,26,UGS-23,0.145293,0.145326,1.563615,1.562408
0,26,UGS-24,0.138484,0.139131,1.627427,1.626781
0,26,UGS-25,0.055078,0.055095,1.627427,1.628305
0,26,UGS-26,0.136286,0.136508,1.532653,1.532129
0,26,UGS-27,0.058018,0.058261,1.611234,1.612278
0,26,UGS-28,0.148823,0.148647,1.576174,1.577020
0,26,UGS-29,0.058718,0.058841,1.630685,1.629747
0,26,UGS-3,0.065284,0.065053,1.611234,1.610473
0,26,UGS-4,0.056191,0.056343,1.690459,1.688955
0,26,UGS-5,0.128606,0.128482,1.576174,1.574638
0,26,UGS-6,0.055410,0.055527,1.604802,1.604042
0,26,UGS-7,0.060749,0.061598,1.548056,1.547106
0,26,UGS-8,0.142132,0.141958,1.573024,1.572635
0,26,UGS-9,0.160253,0.159393,1.611234,1.612371
0,27,APC-0,1.348510,1.344504,13.639921,13.629860
0,27,APC-1,0.136014,0.137778,13.971239,13.961764
0,27,APC-2,0.203722,0.204180,13.832223,13.820691
0,27,APC-3,0.202908,0.206813,13.971239,13.960858
0,27,CHQ-1,1.860788,1.870005,17.725441,17.715633
0,27,PLT-0,0.716770,0.760948,13.667228,13.659899
0,27,PLT-1,0.309437,0.512257,13.694590,13.698502
0,27,PLT-10,1.585659,1.545717,14.111653,14.111956
0,27,PLT-11,0.243412,0.264656,14.168212,14.168380
0,27,PLT-2,0.472839,0.572402,13.777005,13.771146
0,27,PLT-3,1.529591,1.484033,14.139904,14.130282
0,27,PLT-4,1.680347,1.647238,14.111653,14.117765
0,27,PLT-5,0.168807,0.169055,14.111653,14.108492
0,27,PLT-6,0.068495,0.068561,14.139904,14.132072
0,27,PLT-7,0.170163,0.171575,14.111653,14.116067
0,27,PLT-8,0.064506,0.064638,14.168212,14.154954
0,27,PLT-9,0.281675,0.360849,14.111653,14.105046
0,27,UGS-0,0.070581,0.070637,1.734987,1.735162
0,27,UGS-1,0.153662,0.153430,1.624175,1.624180
0,27,UGS-10,0.057097,0.056851,1.548056,1.547356
0,27,UGS-11,0.143560,0.143862,1.569882,1.569487
0,27,UGS-12,0.061483,0.061363,1.551156,1.549975
0,27,UGS-13,0.132258,0.132616,1.617692,1.617350
0,27,UGS-14,0.051560,0.051697,1.569882,1.570783
0,27,UGS-15,0.057671,0.057447,1.637221,1.636503
0,27,UGS-16,0.137931,0.138143,1.560490,1.560941
0,27,UGS-2,0.134391,0.135918,1.566745,1.566383
0,27,UGS-20,0.058018,0.058001,1.617692,1.616929
0,27,UGS-21,0.139876,0.140622,1.520441,1.518988
0,27,UGS-22,0.146168,0.145879,1.502304,1.501089
0,27,UGS-23,0.145003,0.145397,1.563615,1.562712
0,27,UGS-24,0.138484,0.138915,1.627427,1.626433
0,27,UGS-25,0.055078,0.055168,1.627427,1.628352
0,27,UGS-26,0.136559,0.136391,1.532653,1.532648
0,27,UGS-27,0.057902,0.058195,1.611234,1.612055
0,27,UGS-28,0.148823,0.148974,1.576174,1.576868
0,27,UGS-29,0.058601,0.058711,1.630685,1.629772
0,27,UGS-3,0.065284,0.065047,1.611234,1.610849
0,27,UGS-4,0.056303,0.056288,1.687082,1.688209
0,27,UGS-5,0.128349,0.128222,1.573024,1.574145
0,27,UGS-6,0.055410,0.055442,1.604802,1.604808
0,27,UGS-7,0.060749,0.061436,1.548056,1.546999
0,27,UGS-8,0.142132,0.142124,1.573024,1.572136
0,27,UGS-9,0.159933,0.159391,1.611234,1.612466
0,28,APC-0,1.348510,1.342921,13.639921,13.629756
0,28,APC-1,0.136014,0.137217,13.971239,13.965616
0,28,APC-2,0.203315,0.205884,13.832223,13.822296
0,28,APC-3,0.203315,0.207684,13.971239,13.962894
0,28,CHQ-1,1.860788,1.864482,17.725441,17.717922
0,28,PLT-0,0.716770,0.782282,13.667228,13.664749
0,28,PLT-1,0.310057,0.533443,13.694590,13.697471
0,28,PLT-10,1.585659,1.570727,14.111653,14.108906
0,28,PLT-11,0.243412,0.372318,14.168212,14.172177
0,28,PLT-2,0.471894,0.539254,13.777005,13.769996
0,28,PLT-3,1.529591,1.482232,14.139904,14.131870
0,28,PLT-4,1.683711,1.667411,14.111653,14.119400
0,28,PLT-5,0.168807,0.169380,14.111653,14.108290
0,28,PLT-6,0.068495,0.068586,14.139904,14.131179
0,28,PLT-7,0.170845,0.171587,14.111653,14.115883
0,28,PLT-8,0.064506,0.064663,14.139904,14.148830
0,28,PLT-9,0.281112,0.338218,14.111653,14.112708
0,28,UGS-0,0.070581,0.070645,1.734987,1.735418
0,28,UGS-1,0.153662,0.153424,1.624175,1.623991
0,28,UGS-10,0.057097,0.056853,1.548056,1.547919
0,28,UGS-11,0.143848,0.143788,1.569882,1.569320
0,28,UGS-12,0.061483,0.061330,1.551156,1.550283
0,28,UGS-13,0.132258,0.132368,1.617692,1.618233
0,28,UGS-14,0.051560,0.051684,1.569882,1.570855
0,28,UGS-15,0.057671,0.057514,1.637221,1.635846
0,28,UGS-16,0.137931,0.138181,1.560490,1.561110
0,28,UGS-2,0.134391,0.136449,1.566745,1.566270
0,28,UGS-20,0.058018,0.058041,1.617692,1.617400
0,28,UGS-21,0.139596,0.140339,1.520441,1.518989
0,28,UGS-22,0.146460,0.146223,1.502304,1.501118
0,28,UGS-23,0.145293,0.145395,1.563615,1.562497
0,28,UGS-24,0.138484,0.139040,1.627427,1.626954
0,28,UGS-25,0.055078,0.055060,1.627427,1.628444
0,28,UGS-26,0.136559,0.136161,1.532653,1.532040
0,28,UGS-27,0.058018,0.058204,1.611234,1.611845
0,28,UGS-28,0.148823,0.149049,1.576174,1.577105
0,28,UGS-29,0.058718,0.058869,1.630685,1.630340
0,28,UGS-3,0.065284,0.064994,1.611234,1.610440
0,28,UGS-4,0.056303,0.056442,1.690459,1.688883
0,28,UGS-5,0.128606,0.128377,1.573024,1.574193
0,28,UGS-6,0.055410,0.055394,1.604802,1.604371
0,28,UGS-7,0.060749,0.061592,1.548056,1.547142
0,28,UGS-8,0.142132,0.142378,1.573024,1.572268
0,28,UGS-9,0.160253,0.159804,1.614459,1.612933
0,29,APC-0,1.348510,1.343861,13.639921,13.625842
0,29,APC-1,0.136014,0.137186,13.971239,13.963989
0,29,APC-2,0.203722,0.206412,13.832223,13.823908
0,29,APC-3,0.202908,0.207226,13.971239,13.960803
0,29,CHQ-1,1.864514,1.871852,17.725441,17.712275
0,29,PLT-0,0.716770,0.733607,13.667228,13.662300
0,29,PLT-1,0.309437,0.494085,13.694590,13.698310
0,29,PLT-10,1.585659,1.576819,14.111653,14.109599
0,29,PLT-11,0.243412,0.331342,14.168212,14.171793
0,29,PLT-2,0.471894,0.558138,13.777005,13.772418
0,29,PLT-3,1.532653,1.500516,14.139904,14.126824
0,29,PLT-4,1.683711,1.673413,14.111653,14.117776
0,29,PLT-5,0.168807,0.168958,14.111653,14.108319
0,29,PLT-6,0.068495,0.068618,14.111653,14.126575
0,29,PLT-7,0.170503,0.171289,14.111653,14.117610
0,29,PLT-8,0.064377,0.064681,14.139904,14.152713
0,29,PLT-9,0.280551,0.338424,14.111653,14.113590
0,29,UGS-0,0.070581,0.070682,1.734987,1.735716
0,29,UGS-1,0.153662,0.153353,1.624175,1.624340
0,29,UGS-10,0.057097,0.057068,1.548056,1.547453
0,29,UGS-11,0.143848,0.143826,1.569882,1.569141
0,29,UGS-12,0.061483,0.061364,1.551156,1.550195
0,29,UGS-13,0.131994,0.132360,1.617692,1.617112
0,29,UGS-14,0.051664,0.051771,1.569882,1.570864
0,29,UGS-15,0.057786,0.057372,1.637221,1.636345
0,29,UGS-16,0.137931,0.138338,1.560490,1.560764
0,29,UGS-2,0.134660,0.135483,1.566745,1.566558
0,29,UGS-20,0.058018,0.058020,1.617692,1.617290
0,29,UGS-21,0.139876,0.140622,1.520441,1.519183
0,29,UGS-22,0.146168,0.145805,1.499303,1.500728
0,29,UGS-23,0.145003,0.145214,1.563615,1.562162
0,29,UGS-24,0.138484,0.139123,1.627427,1.626826
0,29,UGS-25,0.055078,0.055052,1.627427,1.628546
0,29,UGS-26,0.136559,0.136351,1.532653,1.532207
0,29,UGS-27,0.058018,0.058135,1.611234,1.612029
0,29,UGS-28,0.149120,0.149008,1.576174,1.576875
0,29,UGS-29,0.058601,0.058760,1.630685,1.630294
0,29,UGS-3,0.065415,0.065041,1.611234,1.611187
0,29,UGS-4,0.056303,0.056404,1.687082,1.688687
0,29,UGS-5,0.128606,0.128195,1.576174,1.574870
0,29,UGS-6,0.055521,0.055530,1.604802,1.603982
0,29,UGS-7,0.060749,0.061754,1.548056,1.547106
0,29,UGS-8,0.142132,0.141950,1.573024,1.572648
0,29,UGS-9,0.160253,0.158971,1.611234,1.612592
0,30,APC-0,1.348510,1.330140,13.639921,13.628880
0,30,APC-1,0.135742,0.138212,13.971239,13.964169
0,30,APC-2,0.203315,0.205271,13.832223,13.822960
0,30,APC-3,0.203315,0.205998,13.971239,13.961849
0,30,CHQ-1,1.860788,1.878237,17.725441,17.715191
0,30,PLT-0,0.718205,0.749820,13.667228,13.662680
0,30,PLT-1,0.310677,0.483582,13.694590,13.697348
0,30,PLT-10,1.585659,1.546407,14.111653,14.110329
0,30,PLT-11,0.242925,0.344321,14.168212,14.167921
0,30,PLT-2,0.471894,0.568049,13.777005,13.772590
0,30,PLT-3,1.529591,1.482514,14.139904,14.128437
0,30,PLT-4,1.683711,1.671073,14.111653,14.115317
0,30,PLT-5,0.168807,0.169613,14.111653,14.100325
0,30,PLT-6,0.068495,0.068584,14.139904,14.129768
0,30,PLT-7,0.170163,0.171434,14.111653,14.119449
0,30,PLT-8,0.064506,0.064802,14.139904,14.150802
0,30,PLT-9,0.281112,0.472617,14.111653,14.113809
0,30,UGS-0,0.070581,0.070840,1.734987,1.735352
0,30,UGS-1,0.153662,0.153474,1.624175,1.623922
0,30,UGS-10,0.057097,0.057132,1.548056,1.547599
0,30,UGS-11,0.143848,0.143776,1.569882,1.569701
0,30,UGS-12,0.061483,0.061313,1.551156,1.550677
0,30,UGS-13,0.131994,0.132684,1.617692,1.617585
0,30,UGS-14,0.051560,0.051766,1.569882,1.570660
0,30,UGS-15,0.057671,0.057331,1.637221,1.635974
0,30,UGS-16,0.137931,0.138130,1.560490,1.561353
0,30,UGS-2,0.134660,0.134801,1.566745,1.566598
0,30,UGS-20,0.058018,0.058048,1.617692,1.617006
0,30,UGS-21,0.139876,0.140260,1.520441,1.519052
0,30,UGS-22,0.146168,0.146241,1.502304,1.500899
0,30,UGS-23,0.145293,0.145159,1.563615,1.562037
0,30,UGS-24,0.138207,0.139210,1.627427,1.627188
0,30,UGS-25,0.055078,0.055017,1.627427,1.628152
0,30,UGS-26,0.136559,0.136279,1.532653,1.532078
0,30,UGS-27,0.058018,0.058328,1.611234,1.612127
0,30,UGS-28,0.148823,0.148977,1.576174,1.577305
0,30,UGS-29,0.058601,0.058881,1.630685,1.630039
0,30,UGS-3,0.065284,0.065209,1.611234,1.610670
0,30,UGS-4,0.056303,0.056335,1.690459,1.688961
0,30,UGS-5,0.128349,0.128321,1.573024,1.574480
0,30,UGS-6,0.055521,0.055540,1.604802,1.603900
0,30,UGS-7,0.060749,0.061565,1.548056,1.547226
0,30,UGS-8,0.142132,0.142465,1.573024,1.572205
0,30,UGS-9,0.160253,0.159379,1.611234,1.612223
0,31,APC-0,1.348510,1.335154,13.639921,13.623626
0,31,APC-1,0.135742,0.138013,13.971239,13.963503
0,31,APC-2,0.203315,0.205683,13.832223,13.823851
0,31,APC-3,0.202908,0.208122,13.971239,13.958479
0,31,CHQ-1,1.860788,1.867839,17.725441,17.720732
0,31,PLT-0,0.716770,0.759552,13.667228,13.661479
0,31,PLT-1,0.309437,0.405198,13.694590,13.697385
0,31,PLT-10,1.585659,1.569794,14.111653,14.106751
0,31,PLT-11,0.243412,0.357408,14.168212,14.171262
0,31,PLT-2,0.471894,0.562964,13.777005,13.773911
0,31,PLT-3,1.529591,1.469924,14.139904,14.132474
0,31,PLT-4,1.680347,1.630518,14.111653,14.119896
0,31,PLT-5,0.168807,0.170022,14.111653,14.107285
0,31,PLT-6,0.068495,0.068378,14.139904,14.131790
0,31,PLT-7,0.170503,0.171165,14.111653,14.116622
0,31,PLT-8,0.064506,0.064682,14.139904,14.156780
0,31,PLT-9,0.282239,0.399447,14.111653,14.115270
0,31,UGS-0,0.070581,0.070400,1.734987,1.735560
0,31,UGS-1,0.153355,0.153617,1.624175,1.624083
0,31,UGS-10,0.057097,0.057062,1.548056,1.547041
0,31,UGS-11,0.143848,0.143597,1.569882,1.569089
0,31,UGS-12,0.061483,0.061403,1.551156,1.550435
0,31,UGS-13,0.131994,0.132236,1.617692,1.617433
0,31,UGS-14,0.051560,0.051772,1.569882,1.570595
0,31,UGS-15,0.057786,0.057561,1.637221,1.636019
0,31,UGS-16,0.137931,0.138341,1.560490,1.560572
0,31,UGS-2,0.134391,0.136203,1.566745,1.566927
0,31,UGS-20,0.057902,0.057849,1.617692,1.617107
0,31,UGS-21,0.139876,0.139913,1.520441,1.518864
0,31,UGS-22,0.146168,0.145395,1.502304,1.500899
0,31,UGS-23,0.145003,0.145242,1.563615,1.562381
0,31,UGS-24,0.138761,0.138637,1.627427,1.626858
0,31,UGS-25,0.055078,0.055389,1.627427,1.628613
